occupation_id,category,specialty,nhs_band
2962,Medical & Dental,Adult / Old Age Psychiatry,Specialty Registrar
2963,Medical & Dental,Wexham F2 Rotations,Foundation Doctor
2964,Medical & Dental,Neonatology and Neonatal Transport,Doctor - Other
2965,Medical & Dental,"Otolaryngology, Surgery",Specialty Doctor
2966,Medical & Dental,Stroke/Geriatric Medicine,
2967,Medical & Dental,Hip & Knee,
2968,Medical & Dental,Dispensing,
2969,Medical & Dental,Adult Community Mental Health,Consultant
2970,Medical & Dental,Specialist Surgery - Urology,Specialty Doctor
2971,Medical & Dental,Queen Square - Dementia Research Centre,
2972,Medical & Dental,Infection/Microbiology,Consultant
2973,Medical & Dental,Pain Management,Specialty Registrar
2974,Medical & Dental,Richmond Recovery Support Team,
2975,Medical & Dental,Twickenham Recovery and Support Team,
2976,Medical & Dental,South Kingston RST,
2977,Medical & Dental,K&R Assessment Team,
2978,Medical & Dental,Diabetes and Endocrine,Specialty Registrar
2979,Medical & Dental,Trauma and Orthopaedics (Neuromuscular),Specialty Registrar
2980,Medical & Dental,Learning Disabilties,Consultant
2981,Medical & Dental,"Anaesthetics, Obs and Critical Care",Doctor - Other
2982,Medical & Dental,Upper GI,Specialty Registrar
2983,Medical & Dental,Neonatal and Paediatric Critical Care,Specialty Registrar
2984,Medical & Dental,Trauma and Orthopaedics (Knee Fellowship),Foundation Doctor
2985,Medical & Dental,"Specialising in Strabismus, Paediatric Ophthalmology and Adult Cataract",Consultant
2986,Medical & Dental,Transplant and Renal Surgery,Doctor - Other
2987,Medical & Dental,MSK,
2988,Medical & Dental,"Transplant, Renal and Urology",Doctor - Other
2989,Medical & Dental,HODS,Doctor - Other
2990,Medical & Dental,Trust Grade SHO,Doctor - Other
2991,Medical & Dental,Shires Health Centre,
2992,Medical & Dental,CAMHS Inpatient Unit,Specialty Doctor
2993,Medical & Dental,CAMHS & Eating Disorders,Specialty Doctor
2994,Medical & Dental,Adult Inpatient Mental Health,Specialty Doctor
2995,Medical & Dental,Gynaecology Oncology,
2996,Medical & Dental,Frailty- Elderly Care,
2997,Medical & Dental,Genito-Urinary Medicine & HIV,Consultant
2998,Medical & Dental,Emergency Department,Consultant
2999,Medical & Dental,Microbiology,Specialty Registrar
3000,Medical & Dental,Medical Director,Consultant
3001,Medical & Dental,GP Training Programme Director,
3002,Medical & Dental,Operations Directorate,
3003,Medical & Dental,Neonatal Emergency Stabilisation and Transport,Specialty Registrar
3004,Medical & Dental,Paediatric orthopaedic,Specialty Registrar
3005,Medical & Dental,Forensic CAMHS,Consultant
3006,Medical & Dental,Psychologist,7
3007,Medical & Dental,F3/Trust ED Fellow,Doctor - Other
3008,Medical & Dental,Patient Flow,Foundation Doctor
3009,Medical & Dental,Consultant in Trauma and Orthopaedics,Consultant
3010,Medical & Dental,GI/HPB,Consultant
3011,Medical & Dental,Clinical Immunology & Allergy,Consultant
3012,Medical & Dental,Medical Eduction,
3013,Medical & Dental,Sexual Health and HIV,Consultant
3014,Medical & Dental,Head and Neck - Orthodontics,
3015,Medical & Dental,10 PAs,Consultant
3016,Medical & Dental,Haemato-oncology,
3017,Medical & Dental,Ambulatory Care Centre,Doctor - Other
3018,Medical & Dental,Old Age Psychaitry,Consultant
3019,Medical & Dental,Neurophysiology,Specialty Doctor
3020,Medical & Dental,Trust Doctor (CT Level) in Elderly Medicine,Doctor - Other
3021,Medical & Dental,ANAESTHESIA,Consultant
3022,Medical & Dental,Locum Consultant,
3023,Medical & Dental,Perinatal Mental Health,8c
3024,Medical & Dental,Cardiology,Foundation Doctor
3025,Medical & Dental,Specialist Child & Adolescent Mental Health,Specialty Doctor
3026,Medical & Dental,GP Clinical Fellowship,
3027,Medical & Dental,OMFS Medical Staff,Specialty Doctor
3028,Medical & Dental,Postgraduate Dean,
3029,Medical & Dental,Adult Intensive Care Unit,Specialty Registrar
3030,Medical & Dental,Postgraduate Medical and Dental Education,
3031,Medical & Dental,General Surgery and Urology,Doctor - Other
3032,Medical & Dental,Colorectal and Upper GI,Specialty Registrar
3033,Medical & Dental,Medical Teaching Fellow,Doctor - Other
3034,Medical & Dental,Paedistrics,
3035,Medical & Dental,Neonatal,
3036,Medical & Dental,Junior Clinical Fellow,Specialty Registrar
3037,Medical & Dental,Rotational Clinical Fellow Programme,
3038,Medical & Dental,Lambeth Home Treatment Team,Specialty Doctor
3039,Medical & Dental,Histopathology,Specialty Doctor
3040,Medical & Dental,Medicine & Urgent Care,Specialty Doctor
3041,Medical & Dental,General Practice,8a
3042,Medical & Dental,Consultant in T&O-Spinal,Consultant
3043,Medical & Dental,"Paediatric Gastroenterology, Hepatology and Nutrition",Consultant
3044,Medical & Dental,East Lancashire,Specialty Registrar
3045,Medical & Dental,MEDICAL ONCOLOGY,Consultant
3046,Medical & Dental,317 01 Royal Victoria Infirmary,Consultant
3047,Medical & Dental,Acute Medical Unit (AMU),Foundation Doctor
3048,Medical & Dental,Consultant in T&O -Upper Limb,Consultant
3049,Medical & Dental,Clinical Fellow ST1/2 Intensive Care,Doctor - Other
3050,Medical & Dental,Neuro Interventional Radiology,Consultant
3051,Medical & Dental,General and Vascular,Doctor - Other
3052,Medical & Dental,General Surgery/ Medicine,Specialty Registrar
3053,Medical & Dental,Diagnostics- Histopathology,Consultant
3054,Medical & Dental,Clinical Fellow ST3+ Trauma and Orthopaedics with Special Interest in Foot and Ankle,Doctor - Other
3055,Medical & Dental,Foot and Ankle Surgery,Consultant
3056,Medical & Dental,Anaesthetics with an interest in Obstetrics,Consultant
3057,Medical & Dental,Pancreatobiliary Medicine,
3058,Medical & Dental,Elderley Care Medicine,Consultant
3059,Medical & Dental,JRU & Sarcoma,
3060,Medical & Dental,Cardiac & Respiratory,Doctor - Other
3061,Medical & Dental,Medical Management,Consultant
3062,Medical & Dental,Nephrology,Specialty Registrar
3063,Medical & Dental,"Blood-Borne Virus Infections,Viral Hepatitis B & C,",Consultant
3064,Medical & Dental,Consultant in Respiratory/General Medicine,Consultant
3065,Medical & Dental,Surgical Oncology -Sarcoma and Melanoma,Doctor - Other
3066,Medical & Dental,Mental Health Services - Knowsley,
3067,Medical & Dental,"Cardiology,.Medicine",Consultant
3068,Medical & Dental,Medical education,
3069,Medical & Dental,Transplant and Renal Surgery,
3070,Medical & Dental,Primary Care - GP Surgery,
3071,Medical & Dental,General Psychiatry,Specialty Registrar
3072,Medical & Dental,Paediatric Trauma and Orthopaedics,
3073,Medical & Dental,Forensic Histopathology,Specialty Registrar
3074,Medical & Dental,Paediatric Emergncy Medicine,Doctor - Other
3075,Medical & Dental,Gynae oncology,Consultant
3076,Medical & Dental,Surgery & Anaesthetics,
3077,Medical & Dental,Hepatology,Specialty Registrar
3078,Medical & Dental,General Medicine - Respiratory,Specialty Doctor
3079,Medical & Dental,Specialty Medicine,Specialty Registrar
3080,Medical & Dental,Rehabilitation Medicine,Specialty Registrar
3081,Medical & Dental,Inpatient Service,Consultant
3082,Medical & Dental,Post ACCS Fellow- ST3+ Equivalent in ITU,Specialty Registrar
3083,Medical & Dental,Neurosciences,Doctor - Other
3084,Medical & Dental,Emergency Care and Medicine Business Unit,Consultant
3085,Medical & Dental,Consultant in Anaesthesia,Consultant
3086,Medical & Dental,Rotational,Doctor - Other
3087,Medical & Dental,Care of Elderly,Doctor - Other
3088,Medical & Dental,Endoscopy,9
3089,Medical & Dental,Cardiothoracic Medicine,Specialty Registrar
3090,Medical & Dental,Critcal Care,Doctor - Other
3091,Medical & Dental,REACHE,Consultant
3092,Medical & Dental,Anaesthetics and Critical care,
3093,Medical & Dental,Consultant in Rheumatology,Consultant
3094,Medical & Dental,Corporate services,Doctor - Other
3095,Medical & Dental,Clinical Teaching Fellow,Specialty Registrar
3096,Medical & Dental,Paediatric Neonatal Medicine,Doctor - Other
3097,Medical & Dental,"Breast Sarcoma, Post Radiotherapy Angiosarcoma",Consultant
3098,Medical & Dental,Medical Director,Doctor - Other
3099,Medical & Dental,NHS Medical & Dental: Consultant Radiologist – Special interest in Breast Imaging,Consultant
3100,Medical & Dental,NHS Medical & Dental: General Radiologist with a subspecialty interest,Consultant
3101,Medical & Dental,Uveitis,
3102,Medical & Dental,Older People Services,Consultant
3103,Medical & Dental,Anaesthesia,Specialty Doctor
3104,Medical & Dental,Old Age Liaison,
3105,Medical & Dental,Greater Manchester Oesophago-Gastric Service,Consultant
3106,Medical & Dental,Interventional Neuroradiolog,Consultant
3107,Medical & Dental,General surgery,Specialty Doctor
3108,Medical & Dental,General & Upper GI Surgeon,Consultant
3109,Medical & Dental,Medicine Care of the Elderly,Consultant
3110,Medical & Dental,Otolarangology,Specialty Registrar
3111,Medical & Dental,Clinical Oncolog,Consultant
3112,Medical & Dental,Trauma and orthopaedic surgery,Consultant
3113,Medical & Dental,Deputy Medical Director,
3114,Medical & Dental,General Surgery Medical Staff,
3115,Medical & Dental,Palliative Care,Doctor - Other
3116,Medical & Dental,Large Joints,Consultant
3117,Medical & Dental,GERIATRIC MEDICINE,
3118,Medical & Dental,Primary Care GP Surgery,
3119,Medical & Dental,"Immunology, Allergy and Infectious Diseases",Specialty Registrar
3120,Medical & Dental,Geriatrics and General Medicine,
3121,Medical & Dental,TPD,
3122,Medical & Dental,Infectious Diseases and Microbiology,
3123,Medical & Dental,Heart Failure and Cardiac Devices,Consultant
3124,Medical & Dental,Paediatric Urology,
3125,Medical & Dental,Endocrionology,
3126,Medical & Dental,Cardiac Anaesthesia,
3127,Medical & Dental,201,Consultant
3128,Medical & Dental,Older Adults Psychiatry,Specialty Registrar
3129,Medical & Dental,Consultant in Anaesthetics,
3130,Medical & Dental,Paediatric Anaesthesia,Specialty Doctor
3131,Medical & Dental,Vascular and Endovascular Surgery,Doctor - Other
3132,Medical & Dental,Paediatric Clinical Fellow ST4+/Registrar equivalent in Paediatric Emergency Medicine,
3133,Medical & Dental,Forensic Psychiatry,Specialty Registrar
3134,Medical & Dental,Surgical HDU,
3135,Medical & Dental,Medical HDU,
3136,Medical & Dental,Spinal Injuries,Consultant
3137,Medical & Dental,Patient at Home Service,3
3138,Medical & Dental,CARDIOLOGY,
3139,Medical & Dental,HAEMATOPATHOLOGIST,
3140,Medical & Dental,General Practice,Specialty Registrar
3141,Medical & Dental,OPHTHALMOLOGY,Consultant
3142,Medical & Dental,COPD,Consultant
3143,Medical & Dental,Imaging,Specialty Registrar
3144,Medical & Dental,Salaried General Practitioner,
3145,Medical & Dental,Cardiology - Coronary Intervention & Cardiac Imaging,Consultant
3146,Medical & Dental,"General Medicine, Urology",
3147,Medical & Dental,Anaethesia,Specialty Registrar
3148,Medical & Dental,"General Medicine, T&O, Respiratory",Foundation Doctor
3149,Medical & Dental,Paediatric Anaesthetist,Consultant
3150,Medical & Dental,Paediatric Medicine/Developmental paediatrics,Doctor - Other
3151,Medical & Dental,Diagnostic Imaging,Consultant
3152,Medical & Dental,Orthopaedic Medical Staff,Doctor - Other
3153,Medical & Dental,Haematologist,Consultant
3154,Medical & Dental,Medical & Dental - Planned Care,
3155,Medical & Dental,Clinical Gerontology,
3156,Medical & Dental,Networked Division,Doctor - Other
3157,Medical & Dental,Obstetrics and Gynaecology with emergency gynaecology,Consultant
3158,Medical & Dental,Medical Staff Acute & GIM,
3159,Medical & Dental,"Medicine,A&E,surgery,Anaesthetics",
3160,Medical & Dental,Paediactrics,Doctor - Other
3161,Medical & Dental,Trauma/Orthopaedics and Simulation,Doctor - Other
3162,Medical & Dental,General Surgery - Lower GI,Consultant
3163,Medical & Dental,Dispensing General Practice,
3164,Medical & Dental,Paediatric Haemato-Oncology and Paediatric Neurology,Specialty Registrar
3165,Medical & Dental,Neuro Endocrine Tumour (NET) Service,Doctor - Other
3166,Medical & Dental,Opthalmology,Doctor - Other
3167,Medical & Dental,"Renal Medicine, Haemodialysis",Consultant
3168,Medical & Dental,Gastroenterology Trust Doctor,Foundation Doctor
3169,Medical & Dental,Intestinal Failure,Doctor - Other
3170,Medical & Dental,O&G,Consultant
3171,Medical & Dental,General and Colorectal Surgery,Specialty Registrar
3172,Medical & Dental,Diabetes and Endocrinology,Specialty Registrar
3173,Medical & Dental,Cardio & Endocrinology,Doctor - Other
3174,Medical & Dental,Surgery - Gynaecology Oncology,
3175,Medical & Dental,Spinal surgery,
3176,Medical & Dental,Special Interests in Paediatric Ophthalmology or Glaucome or Medical Retina,Consultant
3177,Medical & Dental,IMS,
3178,Medical & Dental,Clinical Support,
3179,Medical & Dental,Dispenser,
3180,Medical & Dental,Paediatric Emergency,Consultant
3181,Medical & Dental,Medicine and Emergency Care,Specialty Registrar
3182,Medical & Dental,Lysosomal Storage Disorders,
3183,Medical & Dental,Care Of CIC,3
3184,Medical & Dental,"Ears, Nose and Throat",Consultant
3185,Medical & Dental,Addiction Psychiatry,Consultant
3186,Medical & Dental,General Paediatrics and Local Neonatal Unit,Consultant
3187,Medical & Dental,Acute Medical Unit,
3188,Medical & Dental,acute medicine,Consultant
3189,Medical & Dental,Various,Foundation Doctor
3190,Medical & Dental,ENT Surgery,
3191,Medical & Dental,Specialist Palliative Care,
3192,Medical & Dental,Specialised Services,Doctor - Other
3193,Medical & Dental,Frail & Elderly,
3194,Medical & Dental,Consultant Anaesthetist,
3195,Medical & Dental,Psychiatry in Perinatal,Consultant
3196,Medical & Dental,Skeletal Dysplasia,Specialty Registrar
3197,Medical & Dental,Medicine and Emergency Care,Specialty Doctor
3198,Medical & Dental,Dispensary,
3199,Medical & Dental,Rotational posts,Foundation Doctor
3200,Medical & Dental,Adult Critical Care - NICU,Doctor - Other
3201,Medical & Dental,Corporate Services,
3202,Medical & Dental,Specialist Medicine,Doctor - Other
3203,Medical & Dental,Senior Clinical Fellow or SPecialty Doctor,
3204,Medical & Dental,Frailty,Doctor - Other
3205,Medical & Dental,Family Health,Doctor - Other
3206,Medical & Dental,Perinatal Psychiatry,
3207,Medical & Dental,ITU & Cardiology,Specialty Registrar
3208,Medical & Dental,Urogynaecology,Consultant
3209,Medical & Dental,Department of Medicine,Foundation Doctor
3210,Medical & Dental,Acute Paediatrics,Consultant
3211,Medical & Dental,Cornea and External Disease,Specialty Registrar
3212,Medical & Dental,Trauma and Orthopaedic Surgery,Foundation Doctor
3213,Medical & Dental,"Urgent, Emergency & Trauma",Consultant
3214,Medical & Dental,Oral & Maxillofacial,Doctor - Other
3215,Medical & Dental,Anaesthesia / Intensive Care,Consultant
3216,Medical & Dental,Medical Education & Simulation,Specialty Registrar
3217,Medical & Dental,A&E,Specialty Registrar
3218,Medical & Dental,"Paediatrics, Dermatology",Specialty Registrar
3219,Medical & Dental,Eating Disorders Psychiatry,Consultant
3220,Medical & Dental,Clinical Pharmacology,Specialty Registrar
3221,Medical & Dental,Community Adult Services (18-25 years) – Blakesley hub,Specialty Doctor
3222,Medical & Dental,Audiovestibular Medicine,Specialty Doctor
3223,Medical & Dental,Specialist Grader,6
3224,Medical & Dental,Cardiomyopathy,Doctor - Other
3225,Medical & Dental,General Medicine - Oncology,
3226,Medical & Dental,Operating Department Practitioner or Anaesthetic Nurse,6
3227,Medical & Dental,Gastroenterology/Respiratory,Doctor - Other
3228,Medical & Dental,Smile Together,
3229,Medical & Dental,Oral & Maxillofacial,Consultant
3230,Medical & Dental,primary care,
3231,Medical & Dental,Paediatrics Medical Staff,Consultant
3232,Medical & Dental,Trauma and Upper Limb,Consultant
3233,Medical & Dental,Clinical Lead - Endoscopy Programme,
3234,Medical & Dental,Genito - Urinary Medicine,Doctor - Other
3235,Medical & Dental,Oral and Maxillofacial Pathology,Consultant
3236,Medical & Dental,Obs & Gynaecology,Consultant
3237,Medical & Dental,SAS post in Learning Disability,Specialty Doctor
3238,Medical & Dental,Surgical,
3239,Medical & Dental,Community Paediatrics,Doctor - Other
3240,Medical & Dental,"Surgery, Vascular, Urology",Consultant
3241,Medical & Dental,Neonatal Unit,
3242,Medical & Dental,Neuro-anaesthesia,
3243,Medical & Dental,MT02,Doctor - Other
3244,Medical & Dental,Orthodontics,Doctor - Other
3245,Medical & Dental,Haematopathology,Consultant
3246,Medical & Dental,Safeguarding,
3247,Medical & Dental,Primary Care,Consultant
3248,Medical & Dental,Acute Hospital Services,Consultant
3249,Medical & Dental,TASCC,Doctor - Other
3250,Medical & Dental,Consultant Gynaecologist,Consultant
3251,Medical & Dental,Oncology Medical staff,Consultant
3252,Medical & Dental,Defence Medical Services,Doctor - Other
3253,Medical & Dental,Eating Disorders,Consultant
3254,Medical & Dental,General Psychiatry,Foundation Doctor
3255,Medical & Dental,Clinical Fellow (FY3) in Infection,Doctor - Other
3256,Medical & Dental,Oral Maxillofacial,Specialty Doctor
3257,Medical & Dental,Specialist medicine,Doctor - Other
3258,Medical & Dental,Laparoscopic Gynaecologist,Consultant
3259,Medical & Dental,"Respiratory, Trauma & Orthopaedics, Paediatrics",Specialty Registrar
